frame_id,usrlat,usrlon
1477439415498325178,37.4666144924,-122.208436362
1477439415548267364,37.4666144924,-122.208436362
1477439415598282671,37.4156337915,-122.127867278
1477439415648237488,37.4666144924,-122.208436362
1477439415698171652,37.46662026,-122.208443874
1477439415748301916,37.4660926444,-122.207714079
1477439415798272087,37.4660926444,-122.207714079
1477439415848278339,37.4660926444,-122.207714079
1477439415898151084,37.4666144924,-122.208436362
1477439415948437793,37.46662026,-122.208443874
1477439415998239246,37.4192994701,-122.134695804
1477439416048319766,37.4511027118,-122.178117615
1477439416098256863,37.4193188063,-122.134732204
1477439416148384421,37.4511061928,-122.178123506
1477439416198286238,37.4192994701,-122.134695804
1477439416248345905,37.4192994701,-122.134695804
1477439416298505513,37.4192994701,-122.134695804
1477439416349987912,37.4511096631,-122.178129379
1477439416398487922,37.4192994701,-122.134695804
1477439416448430878,37.4511096631,-122.178129379
1477439416498397295,37.4511027118,-122.178117615
1477439416548468747,37.4193188063,-122.134732204
1477439416598382006,37.4193265366,-122.134746066
1477439416650608302,37.4193188063,-122.134732204
1477439416698430641,37.4202863061,-122.136638786
1477439416748537894,37.4202945289,-122.136654701
1477439416798423776,37.4190558536,-122.134225372
1477439416848353286,37.4190558536,-122.134225372
1477439416898436472,37.4193149405,-122.134725273
1477439416948414163,37.4190558536,-122.134225372
1477439416998572906,37.4190558536,-122.134225372
1477439417048394365,37.4190558536,-122.134225372
1477439417098470272,37.419082915,-122.134277629
1477439417148391956,37.419082915,-122.134277629
1477439417198393123,37.4190558536,-122.134225372
1477439417248498945,37.4190558536,-122.134225372
1477439417298430176,37.4193265366,-122.134746066
1477439417348506633,37.4193265366,-122.134746066
1477439417398627966,37.4190867827,-122.134285098
1477439417448552486,37.4190867827,-122.134285098
1477439417498536620,37.4202863061,-122.136638786
1477439417548546307,37.4190867827,-122.134285098
1477439417598562200,37.4190867827,-122.134285098
1477439417648540794,37.4190867827,-122.134285098
1477439417698566837,37.5926956751,-122.380801115
1477439417748592235,37.4190867827,-122.134285098
1477439417798585740,37.4207101057,-122.137431822
1477439417848570290,37.5926956751,-122.380801115
1477439417898597061,37.5926956751,-122.380801115
1477439417948563271,37.4203150815,-122.13669448
1477439417998758214,37.4476331525,-122.172804873
1477439418048595479,37.4193265366,-122.134746066
1477439418099138592,37.4193149405,-122.134725273
1477439418148684948,37.4195856311,-122.135237724
1477439418198601800,37.4195856311,-122.135237724
1477439418248647653,37.4475992228,-122.172749737
1477439418298647084,37.4475992228,-122.172749737
1477439418348666818,37.4475867858,-122.172728974
1477439418398655766,37.4476289024,-122.172797966
1477439418448521131,37.4475992228,-122.172749737
1477439418498658795,37.4476246666,-122.172791083
1477439418548690177,37.4476246666,-122.172791083
1477439418598699918,37.4476331525,-122.172804873
1477439418648768693,37.4476331525,-122.172804873
1477439418698657546,37.4476331525,-122.172804873
1477439418748702985,37.4195856311,-122.135237724
1477439418798722761,37.4476331525,-122.172804873
1477439418848671263,37.4195856311,-122.135237724
1477439418898723314,37.4195856311,-122.135237724
1477439418948700267,37.4195856311,-122.135237724
1477439418998734226,37.4195856311,-122.135237724
1477439419048695131,37.4476246666,-122.172791083
1477439419098760804,37.4476246666,-122.172791083
1477439419148718149,37.4476331525,-122.172804873
1477439419198774139,37.4475992228,-122.172749737
1477439419248709611,37.4475992228,-122.172749737
1477439419298766397,37.4475992228,-122.172749737
1477439419348727168,37.447616188,-122.172777306
1477439419398835303,37.4476246666,-122.172791083
1477439419448743309,37.4476246666,-122.172791083
1477439419498802103,37.4476246666,-122.172791083
1477439419548762475,37.4476246666,-122.172791083
1477439419599131570,37.4476246666,-122.172791083
1477439419648858153,37.4476246666,-122.172791083
1477439419698844773,37.4476246666,-122.172791083
1477439419748871031,37.4476246666,-122.172791083
1477439419798869801,37.4476246666,-122.172791083
1477439419848907304,37.4195856311,-122.135237724
1477439419899433088,37.4190867827,-122.134285098
1477439419948880453,37.4190867827,-122.134285098
1477439419999076542,37.4190867827,-122.134285098
1477439420048888867,37.4231907111,-122.142115049
1477439420098914563,37.4195856311,-122.135237724
1477439420149295134,37.4195856311,-122.135237724
1477439420199125388,37.42070624,-122.13742489
1477439420249033622,37.4202821961,-122.136630831
1477439420298901713,37.4195856311,-122.135237724
1477439420349173198,37.4511096631,-122.178129379
1477439420399091450,37.4511096631,-122.178129379
1477439420448924038,37.4511096631,-122.178129379
1477439420498887410,37.4195856311,-122.135237724
1477439420548945242,37.4195856311,-122.135237724
1477439420598921030,37.4511096631,-122.178129379
1477439420648972035,37.4511061928,-122.178123506
1477439420698942116,37.4511096631,-122.178129379
1477439420749057480,37.4511096631,-122.178129379
1477439420798938879,37.4511096631,-122.178129379
1477439420849051797,37.4511061928,-122.178123506
1477439420898921035,37.4511027118,-122.178117615
1477439420949001087,37.4511096631,-122.178129379
1477439420999020163,37.4511096631,-122.178129379
1477439421049043752,37.4511027118,-122.178117615
1477439421099271868,37.4511130872,-122.178135247
1477439421148990407,37.4511061928,-122.178123506
1477439421199132230,37.4511061928,-122.178123506
1477439421248977664,37.4511061928,-122.178123506
1477439421299104849,37.4511061928,-122.178123506
1477439421349193593,37.4511096631,-122.178129379
1477439421399321023,37.4511096631,-122.178129379
1477439421449199464,37.4511096631,-122.178129379
1477439421498927010,37.4511096631,-122.178129379
1477439421549205947,37.4511096631,-122.178129379
1477439421599094048,37.4511096631,-122.178129379
1477439421649039312,37.4511096631,-122.178129379
1477439421699176107,37.4511096631,-122.178129379
1477439421749186490,37.4511096631,-122.178129379
1477439421799283627,37.4511061928,-122.178123506
1477439421849115062,37.4511096631,-122.178129379
1477439421901083205,37.4511061928,-122.178123506
1477439421949177930,37.4511096631,-122.178129379
1477439421999178967,37.4511096631,-122.178129379
1477439422049151125,37.4511061928,-122.178123506
1477439422100463957,37.4511061928,-122.178123506
1477439422149206306,37.4511096631,-122.178129379
1477439422199244017,37.4511096631,-122.178129379
1477439422249172099,37.4511096631,-122.178129379
1477439422299226013,37.4511061928,-122.178123506
1477439422349191714,37.4511061928,-122.178123506
1477439422399398159,37.4511061928,-122.178123506
1477439422449210662,37.4661328263,-122.207766409
1477439422499177602,37.4511130872,-122.178135247
1477439422549246344,37.4661328263,-122.207766409
1477439422599608256,37.4511130872,-122.178135247
1477439422649261692,37.4661270908,-122.20775894
1477439422699313420,37.4511096631,-122.178129379
1477439422749275711,37.4661328263,-122.207766409
1477439422799240591,37.4511096631,-122.178129379
1477439422849292754,37.4202986391,-122.136662656
1477439422899275062,37.4511130872,-122.178135247
1477439422949312130,37.4511096631,-122.178129379
1477439422999288262,37.4511096631,-122.178129379
1477439423049338910,37.4511096631,-122.178129379
1477439423099309623,37.4511096631,-122.178129379
1477439423149896794,37.4511061928,-122.178123506
1477439423199303789,37.4511061928,-122.178123506
1477439423249319680,37.4511096631,-122.178129379
1477439423299355961,37.4511061928,-122.178123506
1477439423349308245,37.4511096631,-122.178129379
1477439423399431247,37.4180364588,-122.132279539
1477439423449314356,37.4202863061,-122.136638786
1477439423501123023,37.4202863061,-122.136638786
1477439423549551742,37.4511096631,-122.178129379
1477439423599472671,37.4511096631,-122.178129379
1477439423649336225,37.4202863061,-122.136638786
1477439423699383799,37.4202863061,-122.136638786
1477439423749322339,37.4511164205,-122.178141113
1477439423799421444,37.4202863061,-122.136638786
1477439423849437399,37.4180364588,-122.132279539
1477439423899404678,37.4511061928,-122.178123506
1477439423949485071,37.4511096631,-122.178129379
1477439423999433819,37.4511096631,-122.178129379
1477439424049361516,37.4511096631,-122.178129379
1477439424099969474,37.4511061928,-122.178123506
1477439424149496298,37.4511096631,-122.178129379
1477439424199476277,37.4511096631,-122.178129379
1477439424249474777,37.4511096631,-122.178129379
1477439424299504898,37.4511164205,-122.178141113
1477439424349503688,37.4511096631,-122.178129379
1477439424399497427,37.4511096631,-122.178129379
1477439424449507922,37.4511096631,-122.178129379
1477439424499624261,37.4511096631,-122.178129379
1477439424549495872,37.4511096631,-122.178129379
1477439424599549440,37.4511096631,-122.178129379
1477439424649557981,37.4511096631,-122.178129379
1477439424699779374,37.4511096631,-122.178129379
1477439424749558770,37.4511096631,-122.178129379
1477439424799533888,37.4511061928,-122.178123506
1477439424849550090,37.4511096631,-122.178129379
1477439424899478047,37.4511096631,-122.178129379
1477439424949725932,37.4511096631,-122.178129379
1477439424999523750,37.4511096631,-122.178129379
1477439425049594065,37.4511027118,-122.178117615
1477439425099725138,37.4511027118,-122.178117615
1477439425149600332,37.4511027118,-122.178117615
1477439425199561142,37.4511027118,-122.178117615
1477439425249610902,37.4511027118,-122.178117615
1477439425299601820,37.4511096631,-122.178129379
1477439425349635599,37.4511027118,-122.178117615
1477439425399776650,37.4511096631,-122.178129379
1477439425449679434,37.4511096631,-122.178129379
1477439425499661901,37.4511096631,-122.178129379
1477439425549662081,37.4511096631,-122.178129379
1477439425599679089,37.4511096631,-122.178129379
1477439425649600619,37.4511096631,-122.178129379
1477439425699662979,37.4511096631,-122.178129379
1477439425749602723,37.4511096631,-122.178129379
1477439425799684153,37.4511096631,-122.178129379
1477439425849639236,37.4511027118,-122.178117615
1477439425899704281,37.4511027118,-122.178117615
1477439425949662233,37.4511027118,-122.178117615
1477439425999723859,37.4511027118,-122.178117615
1477439426049686068,37.4511027118,-122.178117615
1477439426099730263,37.4511096631,-122.178129379
1477439426149890713,37.4511027118,-122.178117615
1477439426199755595,37.4511027118,-122.178117615
1477439426249766189,37.4511096631,-122.178129379
1477439426300138235,37.4511061928,-122.178123506
1477439426349782682,37.4511061928,-122.178123506
1477439426399893379,37.4511096631,-122.178129379
1477439426449782822,37.4511061928,-122.178123506
1477439426499909556,37.4511061928,-122.178123506
1477439426549831203,37.4511061928,-122.178123506
1477439426599841161,37.4511061928,-122.178123506
1477439426649907796,37.4511061928,-122.178123506
1477439426699843735,37.4511061928,-122.178123506
1477439426749816861,37.4511061928,-122.178123506
1477439426799851071,37.4511027118,-122.178117615
1477439426850066109,37.4511096631,-122.178129379
1477439426900000294,37.4511096631,-122.178129379
1477439426950009141,37.4511096631,-122.178129379
1477439426999812384,37.4511096631,-122.178129379
1477439427049860404,37.4511096631,-122.178129379
1477439427099799630,37.4511096631,-122.178129379
1477439427149930110,37.4511096631,-122.178129379
1477439427199880296,37.4511061928,-122.178123506
1477439427249922682,37.4511027118,-122.178117615
1477439427299938407,37.4511096631,-122.178129379
1477439427349923230,37.4511027118,-122.178117615
1477439427400085003,37.4511096631,-122.178129379
1477439427449944767,37.4511027118,-122.178117615
1477439427500109544,37.4511096631,-122.178129379
1477439427550046141,37.4511061928,-122.178123506
1477439427599942746,37.4511027118,-122.178117615
1477439427649962216,37.4511096631,-122.178129379
1477439427699934961,37.4511061928,-122.178123506
1477439427749958316,37.4511027118,-122.178117615
1477439427799984823,37.4511096631,-122.178129379
1477439427849918219,37.4511096631,-122.178129379
1477439427899932082,37.4511096631,-122.178129379
1477439427950147161,37.4511096631,-122.178129379
1477439428000247506,37.4511096631,-122.178129379
1477439428050138520,37.4511096631,-122.178129379
1477439428099996734,37.4511027118,-122.178117615
1477439428150152328,37.4511096631,-122.178129379
1477439428200095122,37.4511096631,-122.178129379
1477439428249976330,37.4511027118,-122.178117615
1477439428300113176,37.4511096631,-122.178129379
1477439428349985086,37.4511096631,-122.178129379
1477439428400114029,37.4511096631,-122.178129379
1477439428450062571,37.4511096631,-122.178129379
1477439428500090625,37.4511096631,-122.178129379
1477439428550110061,37.4511096631,-122.178129379
1477439428600066882,37.4511197539,-122.17814698
1477439428650149090,37.4190867827,-122.134285098
1477439428700046062,37.4511096631,-122.178129379
1477439428750099331,37.4511096631,-122.178129379
1477439428800044855,37.4511096631,-122.178129379
1477439428850118034,37.4511096631,-122.178129379
1477439428900071499,37.4511096631,-122.178129379
1477439428950132520,37.4195856311,-122.135237724
1477439429000076049,37.4195856311,-122.135237724
1477439429050154183,37.4195856311,-122.135237724
1477439429100101847,37.4195856311,-122.135237724
1477439429150159970,37.4195894976,-122.135245191
1477439429200094164,37.4195856311,-122.135237724
1477439429250319500,37.4195856311,-122.135237724
1477439429300180643,37.420625024,-122.137277564
1477439429350209545,37.4195894976,-122.135245191
1477439429400399042,37.420625024,-122.137277564
1477439429450216034,37.420625024,-122.137277564
1477439429500189958,37.420625024,-122.137277564
1477439429550241512,37.420625024,-122.137277564
1477439429600204400,37.420625024,-122.137277564
1477439429650383255,37.4202863061,-122.136638786
1477439429700221524,37.4195894976,-122.135245191
1477439429750368395,37.4202863061,-122.136638786
1477439429800232179,37.4195894976,-122.135245191
1477439429850267347,37.4195856311,-122.135237724
1477439429900248557,37.4195856311,-122.135237724
1477439429950303755,37.420625024,-122.137277564
1477439430000345484,37.420625024,-122.137277564
1477439430050215057,37.420625024,-122.137277564
1477439430100207412,37.420625024,-122.137277564
1477439430150249643,37.420625024,-122.137277564
1477439430200305593,37.420625024,-122.137277564
1477439430250259127,37.4511061928,-122.178123506
1477439430300325347,37.4511061928,-122.178123506
1477439430350315239,37.4511061928,-122.178123506
1477439430400419476,37.42070624,-122.13742489
1477439430450288890,37.4511061928,-122.178123506
1477439430500348005,37.4190558536,-122.134225372
1477439430550308889,37.4190558536,-122.134225372
1477439430600349220,37.4511061928,-122.178123506
1477439430650495381,37.4511061928,-122.178123506
1477439430700294140,37.4511096631,-122.178129379
1477439430750393559,37.4511096631,-122.178129379
1477439430802042545,37.4511061928,-122.178123506
1477439430850413365,37.4511096631,-122.178129379
1477439430900604493,37.4511061928,-122.178123506
1477439430950447406,37.4511061928,-122.178123506
1477439431000452595,37.4511096631,-122.178129379
1477439431050379083,37.4190558536,-122.134225372
1477439431100448366,37.4190558536,-122.134225372
1477439431150446590,37.4190867827,-122.134285098
1477439431200467915,37.4190867827,-122.134285098
1477439431250393717,37.4190867827,-122.134285098
1477439431300481883,37.4190867827,-122.134285098
1477439431350455256,37.4190867827,-122.134285098
1477439431400779403,37.4190867827,-122.134285098
1477439431450476025,37.4206830342,-122.13738328
1477439431500420922,37.4190867827,-122.134285098
1477439431550491768,37.4190365236,-122.134188046
1477439431600527359,37.4190442528,-122.134202971
1477439431650544414,37.4190442528,-122.134202971
1477439431700550451,37.4190481201,-122.134210439
1477439431750542719,37.4190519867,-122.134217905
1477439431800602221,37.4190519867,-122.134217905
1477439431850559256,37.4190558536,-122.134225372
1477439431900637151,37.4190558536,-122.134225372
1477439431951188077,37.4190558536,-122.134225372
1477439432000565193,37.4190674411,-122.134247748
1477439432050598260,37.4190674411,-122.134247748
1477439432100577412,37.4190442528,-122.134202971
1477439432150591911,37.4190558536,-122.134225372
1477439432200592073,37.4190558536,-122.134225372
1477439432250599295,37.4190558536,-122.134225372
1477439432300543162,37.4190558536,-122.134225372
1477439432350544052,37.4190558536,-122.134225372
1477439432400704077,37.4190558536,-122.134225372
1477439432451419412,37.4190558536,-122.134225372
1477439432500626135,37.4190558536,-122.134225372
1477439432550613732,37.4190558536,-122.134225372
1477439432600637402,37.4190597186,-122.134232836
1477439432650655845,37.4190558536,-122.134225372
1477439432700644637,37.4195856311,-122.135237724
1477439432750777533,37.4195894976,-122.135245191
1477439432800937715,37.4195894976,-122.135245191
1477439432850632847,37.4190674411,-122.134247748
1477439432900742978,37.4195856311,-122.135237724
1477439432950646987,37.419082915,-122.134277629
1477439433000728568,37.4206869014,-122.137390214
1477439433050731240,37.4206830342,-122.13738328
1477439433100676432,37.5951186419,-122.383806189
1477439433150778076,37.5951186419,-122.383806189
1477439433200710647,37.4206830342,-122.13738328
1477439433250750307,37.4206830342,-122.13738328
1477439433300683933,37.4206830342,-122.13738328
1477439433350755869,37.4206946282,-122.137404069
1477439433400709979,37.4206830342,-122.13738328
1477439433452579733,37.4207023722,-122.137417955
1477439433500706343,37.4206830342,-122.13738328
1477439433550776618,37.4206830342,-122.13738328
1477439433600754268,37.4206830342,-122.13738328
1477439433650801789,37.4206830342,-122.13738328
1477439433700708894,37.4205979494,-122.137225282
1477439433750799801,37.4206946282,-122.137404069
1477439433800806154,37.420675294,-122.137369401
1477439433850856855,37.420675294,-122.137369401
1477439433902596616,37.420675294,-122.137369401
1477439433950861778,37.4207401332,-122.137490933
1477439434000765269,37.4206907682,-122.137397148
1477439434050827946,37.4190558536,-122.134225372
1477439434100791175,37.4190558536,-122.134225372
1477439434150883970,37.4190519867,-122.134217905
1477439434201069847,37.4190558536,-122.134225372
1477439434250909815,37.4190558536,-122.134225372
1477439434300876168,37.4657829956,-122.207267733
1477439434350921082,37.4656943384,-122.207139722
1477439434401144767,37.4657829956,-122.207267733
1477439434450926139,37.4657829956,-122.207267733
1477439434501021897,37.4657775328,-122.207259739
