frame_id,usrlat,usrlon
1477439642230215742,37.4318603359,-122.154027456
1477439719490875499,37.4118577549,-122.124617555
1477439407047183147,37.4573066308,-122.190691988
1477439631728630553,37.4328410562,-122.155155544
1477439496659624832,37.4190775731,-122.13453835
1477439565719355665,37.4174567544,-122.131442515
1477439687586441027,37.4275576278,-122.149101957
1477439628028111988,37.4121226667,-122.124832
1477439411398218486,37.4121226667,-122.124832
1477439585472187487,37.4373744059,-122.160307562
1477439433750799801,37.4488514257,-122.174851348
1477439574270573496,37.4234528387,-122.142959011
1477439540315780205,37.4597818926,-122.195681119
1477439506110911301,37.4174823155,-122.13149376
1477439555317967782,37.4183216921,-122.133098194
1477439692937248527,37.4262837527,-122.147701539
1477439719190833338,37.4118754115,-122.124631137
1477439632528954824,37.4327742862,-122.155081355
1477439619826938981,37.4516171599,-122.179301455
1477439698537993489,37.4262503282,-122.147666661
1477439547016728407,37.4190702407,-122.134524481
1477439519612898293,37.4568170428,-122.189708752
1477439578371071610,37.4234582392,-122.142969812
1477439646580732894,37.4314719178,-122.153592326
1477439583221765487,37.4374128086,-122.160350232
1477439598523926081,37.4362084587,-122.15896503
1477439581871563290,37.4465450083,-122.171450911
1477439456854075872,37.4234391933,-122.14293172
1477439564419205713,37.4896291992,-122.238976764
1477439474006409077,37.4464584207,-122.171338347
1477439718440731914,37.4462986667,-122.170826667
1477439665833390273,37.4296402102,-122.151466392
1477439579721318471,37.4234555357,-122.142964405
1477439595673584162,37.436489964,-122.159287578
1477439502510415954,37.4286262452,-122.15030667
1477439418898723314,37.4548135977,-122.18565596
1477439578471170763,37.4234474449,-122.142948223
1477439635579238681,37.4318603359,-122.154027456
1477439516112377666,37.4701390673,-122.213222645
1477439508661369267,37.4433450537,-122.167261849
1477439527663967713,37.4415599899,-122.165019099
1477439590972871391,37.4369138752,-122.159775073
1477439693189222804,37.4233968219,-122.142841541
1477439578171047205,37.4282442557,-122.149885025
1477439672834361724,37.4517474789,-122.179537625
1477439480657405323,37.4464746517,-122.171359447
1477439499659947373,37.4442567025,-122.168448439
1477439635929179727,37.4318866384,-122.15405713
1477439554767874507,37.4389458353,-122.162084502
1477439447452655197,37.4479260632,-122.173467052
1477439604774996888,37.4355837697,-122.158242609
1477439477409203619,37.4462040177,-122.171002816
1477439434300876168,37.4488117177,-122.174800923
1477439696537778632,37.4121226667,-122.124832
1477439655181925109,37.4284725607,-122.150135734
1477439558718511333,37.4286262452,-122.15030667
1477439676934922005,37.4285541614,-122.150226402
1477439693637281966,37.4261353188,-122.147537318
1477439725691990860,37.4812325828,-122.228574908
1477439417698566837,37.4638065618,-122.203730457
1477439548416904208,37.4393781547,-122.162550607
1477439589972849747,37.4369518769,-122.159815933
1477439656532072560,37.4304830611,-122.152455634
1477439500760166045,37.4462439526,-122.171052423
1477439537465457113,37.4405738222,-122.163884917
1477439699639741286,37.4264635914,-122.147896453
1477439473256339297,37.446517945,-122.171415728
1477439477606963904,37.4461985458,-122.170996041
1477439466555415078,37.4121226667,-122.124832
1477439625477798145,37.4334486626,-122.155827004
1477439490958987926,37.44472949,-122.169066741
1477439697687934047,37.4262837527,-122.147701539
1477439536765252867,37.4406498396,-122.163972937
1477439723241447392,37.4248124788,-122.145541483
1477439440451701891,37.4516471654,-122.179354265
1477439432550613732,37.4489155579,-122.174945188
1477439473156658917,37.4465287661,-122.171429796
1477439550569309766,37.4392464589,-122.162409764
1477439523413337714,37.456469778,-122.188634525
1477439495159419829,37.4318811361,-122.154050923
1477439645430539785,37.4315788656,-122.153715685
1477439426249766189,37.4516304962,-122.179324927
1477439624227547407,37.4812385655,-122.22858361
1477439661932821258,37.4121218379,-122.124832
1477439602074544163,37.4354470602,-122.158081256
1477439588872656557,37.4368210422,-122.159666391
1477439654231873394,37.4118754115,-122.124631137
1477439494859323919,37.4405055537,-122.163808541
1477439684486171660,37.4121218379,-122.124832
1477439616476496256,37.4209493333,-122.137824
1477439586222305119,37.4463036048,-122.171133899
1477439429450216034,37.4638408389,-122.203799011
1477439480957439423,37.4464584207,-122.171338347
1477439563819039635,37.4176521603,-122.131821654
1477439628228172473,37.433252758,-122.155620102
1477439672734364699,37.4442989844,-122.168505312
1477439600274220696,37.4354417796,-122.158075698
1477439564069067570,37.4894232096,-122.238735859
1477439466205388227,37.4469284844,-122.171962627
1477439429550241512,37.4638408389,-122.203799011
1477439579321161618,37.4234312505,-122.142915834
1477439526563809888,37.4416118069,-122.165079553
1477439581671588584,37.4463517152,-122.170904055
1477439661082831183,37.4464274458,-122.171006802
1477439669884001152,37.4297842659,-122.151633248
1477439440051647000,37.4637937052,-122.203704744
1477439662683069601,37.4299106861,-122.151789736
1477439674334706189,37.4288729713,-122.150589407
1477439486658231725,37.4121226667,-122.124832
1477439423849437399,37.4516604822,-122.179377702
1477439431400779403,37.4489952485,-122.175065212
1477439532714720115,37.4410289167,-122.164405089
1477439403996585075,37.4573447842,-122.190774525
1477439586522360805,37.446299895,-122.170829123
1477439479557479479,37.4121226667,-122.124832
1477439553217581377,37.4390893838,-122.162236955
1477439439951661473,37.4637937052,-122.203704744
1477439727692106175,37.423780592,-122.143599862
1477439596173714786,37.4364305196,-122.159221305
1477439639429735904,37.432083125,-122.154284601
1477439524363544753,37.4405152265,-122.163819289
1477439491808921755,37.44472949,-122.169066741
1477439470155872557,37.446733751,-122.171697133
1477439481157480820,37.4464584207,-122.171338347
1477439634379627791,37.4325902991,-122.154866981
1477439415848278339,37.4572844873,-122.190645592
1477439466955611046,37.4121226667,-122.124832
1477439522713328267,37.4118506886,-122.124612119
1477439661382745395,37.4518017364,-122.17964614
1477439667433787409,37.4295252326,-122.151331079
1477439449503309690,37.4477960012,-122.173257197
1477439452403609123,37.447593008,-122.172942841
1477439577370945988,37.428404613,-122.150061059
1477439671584201292,37.4290946476,-122.15083689
1477439578421284496,37.4282634527,-122.149906355
1477439457054046031,37.4282634527,-122.149906355
1477439621627223034,37.4464426044,-122.171317786
1477439525263616522,37.4118402861,-122.124603341
1477439462054927632,37.4174730169,-122.131474354
1477439419048695131,37.4689431627,-122.211646884
1477439698038082993,37.4262867891,-122.147704707
1477439544816386524,37.4190775731,-122.13453835
1477439644130460544,37.431802454,-122.153962153
1477439524163530223,37.4405152265,-122.163819289
1477439474656543310,37.4464159277,-122.171283106
1477439704839110134,37.4260161075,-122.147399223
1477439519012733029,37.4658206695,-122.207322866
1477439407947040689,37.4464908887,-122.171380555
1477439603024667620,37.4354470602,-122.158081256
1477439441551824105,37.4369190516,-122.159780706
1477439676884952636,37.4285733781,-122.150247753
1477439495809657508,37.4445921704,-122.168888356
1477439689086734081,37.4512477908,-122.178649265
1477439469255807973,37.4608518486,-122.197824136
1477439624827689949,37.4812385655,-122.22858361
1477439583471995290,37.4209812177,-122.138238517
1477439588522574579,37.4368210422,-122.159666391
1477439600124131757,37.4360388309,-122.158770295
1477439437601257581,37.4485959504,-122.174482173
1477439533514798573,37.440956911,-122.164321882
1477439664233339105,37.4297733224,-122.151619368
1477439724741598020,37.4203507061,-122.137028945
1477439537415262340,37.4405738222,-122.163884917
1477439637029410128,37.4190850498,-122.134552235
1477439476706804471,37.4462657661,-122.171082217
1477439470855955687,37.4466932372,-122.171641693
1477439416098256863,37.4572355127,-122.190545692
1477439713240032386,37.4022941603,-122.115611507
1477439653331629621,37.4308894082,-122.152917841
1477439607375250739,37.4352954275,-122.15791109
1477439444752326882,37.4190775731,-122.13453835
